profile,record_type,field,record_section,path_to_field,data_type,required,repeats,group_repeats,data_source,option_list_values,record_type_machine_name,field_machine_name
materials_3-0-8,Object,Responsible department,Object Identification Information,"",string,n,y,n,option list: departments,"antiquities, architecture-design, decorative-arts, ethnography, herpetology, media-performance-art, paintings-sculpture, paleobotany, photographs, prints-drawings",collectionobject,responsibleDepartment
materials_3-0-8,Object,Title,Object Identification Information,Title,string,n,n,y,"","",collectionobject,title
materials_3-0-8,Object,Title language,Object Identification Information,Title,string,n,n,y,vocabulary: languages,"",collectionobject,titleLanguage
materials_3-0-8,Object,Title type,Object Identification Information,Title,string,n,n,y,option list: titleTypes,"assigned-by-artist, collection, generic, popular, series, trade",collectionobject,titleType
materials_3-0-8,Object,Title translation,Object Identification Information,Title > Title translation,string,n,n,y,"","",collectionobject,titleTranslation
materials_3-0-8,Object,Title translation language,Object Identification Information,Title > Title translation,string,n,n,y,vocabulary: languages,"",collectionobject,titleTranslationLanguage
materials_3-0-8,Object,Object name,Object Identification Information,Object name,string,n,n,y,"","",collectionobject,objectName
materials_3-0-8,Object,Object name currency,Object Identification Information,Object name,string,n,n,y,option list: nameCurrencies,"archaic, current",collectionobject,objectNameCurrency
materials_3-0-8,Object,Object name level,Object Identification Information,Object name,string,n,n,y,option list: nameLevels,"group, subgroup",collectionobject,objectNameLevel
materials_3-0-8,Object,Object name system,Object Identification Information,Object name,string,n,n,y,option list: nameSystems,"art-and-architecture-thesaurus, nomenclature",collectionobject,objectNameSystem
materials_3-0-8,Object,Object name type,Object Identification Information,Object name,string,n,n,y,option list: nameTypes,"classified, denomination, simple, taxonomic, typological",collectionobject,objectNameType
materials_3-0-8,Object,Object name language,Object Identification Information,Object name,string,n,n,y,vocabulary: languages,"",collectionobject,objectNameLanguage
materials_3-0-8,Object,Object name note,Object Identification Information,Object name,string,n,n,y,"","",collectionobject,objectNameNote
materials_3-0-8,Object,Material component,Object Description Information,Material,string,n,n,y,"","",collectionobject,materialComponent
materials_3-0-8,Object,Material component note,Object Description Information,Material,string,n,n,y,"","",collectionobject,materialComponentNote
materials_3-0-8,Object,Material name,Object Description Information,Material,string,n,n,y,"","",collectionobject,materialName
materials_3-0-8,Object,Material source,Object Description Information,Material,string,n,n,y,"","",collectionobject,materialSource
materials_3-0-8,Object,Measured part,Object Description Information,Dimensions,string,n,n,y,option list: measuredParts,"base, frame, framed, image-size, mount, paper-size, plate-size, unframed",collectionobject,measuredPart
materials_3-0-8,Object,Measured by,Object Description Information,Dimensions > Measurement,string,n,n,y,authority: person/local; authority: organization/local,"",collectionobject,measuredBy
materials_3-0-8,Object,Measurement method,Object Description Information,Dimensions > Measurement,string,n,n,y,option list: measurementMethods,"balance_beam_scale, electronic_distance_measurement, goniometer, hydraulic_or_pneumatic_scale, measuring_tape_cloth, measuring_tape_metal, microscopy_reticule, odometer, optical_range_finder, osteometric_board, pacing_pedometer, protractor, ruler, sliding_calipers, spreading_calipers, spring_scale, stadia_transit, standard_mesh_screen, taping_chaining, theodolite_total_station",collectionobject,measurementMethod
materials_3-0-8,Object,Measurement qualifier,Object Description Information,Dimensions > Measurement,string,n,n,y,"","",collectionobject,valueQualifier
materials_3-0-8,Object,Measurement date,Object Description Information,Dimensions > Measurement,date,n,n,y,"","",collectionobject,valueDate
materials_3-0-8,Object,Dimension note,Object Description Information,Dimensions,string,n,n,y,"","",collectionobject,measuredPartNote
materials_3-0-8,Object,Content concept,Object Description Information,Content,string,n,y,n,"","",collectionobject,contentConcept
materials_3-0-8,Object,Production date,Object Production Information,"",structured date group,n,y,n,"","",collectionobject,objectProductionDateGroup
materials_3-0-8,Object,Production place,Object Production Information,Production place,string,n,n,y,"","",collectionobject,objectProductionPlace
materials_3-0-8,Object,Production place role,Object Production Information,Production place,string,n,n,y,"","",collectionobject,objectProductionPlaceRole
materials_3-0-8,Object,Production people,Object Production Information,Production people,string,n,n,y,"","",collectionobject,objectProductionPeople
materials_3-0-8,Object,Production people role,Object Production Information,Production people,string,n,n,y,"","",collectionobject,objectProductionPeopleRole
materials_3-0-8,Object,Production person,Object Production Information,Production person,string,n,n,y,authority: person/local,"",collectionobject,objectProductionPerson
materials_3-0-8,Object,Production person role,Object Production Information,Production person,string,n,n,y,"","",collectionobject,objectProductionPersonRole
materials_3-0-8,Object,Production organization,Object Production Information,Production organization,string,n,n,y,authority: organization/local,"",collectionobject,objectProductionOrganization
materials_3-0-8,Object,Production organization role,Object Production Information,Production organization,string,n,n,y,"","",collectionobject,objectProductionOrganizationRole
materials_3-0-8,Object,Object history note,Object History and Association Information,"",string,n,n,n/a,"","",collectionobject,objectHistoryNote
materials_3-0-8,Object,Owner's contribution note,Object Owner's Contribution Information,"",string,n,n,n/a,"","",collectionobject,ownersContributionNote
materials_3-0-8,Object,Viewer's contribution note,Object Viewer's Contribution Information,"",string,n,n,n/a,"","",collectionobject,viewersContributionNote
materials_3-0-8,Concept,Term display name,Concept Information,Term,string,y,n,y,"","",concept,termDisplayName
materials_3-0-8,Concept,Term name,Concept Information,Term,string,n,n,y,"","",concept,termName
materials_3-0-8,Concept,Term qualifier,Concept Information,Term,string,n,n,y,"","",concept,termQualifier
materials_3-0-8,Concept,Term status,Concept Information,Term,string,n,n,y,option list: conceptTermStatuses,"accepted, provisional, rejected, under review",concept,termStatus
materials_3-0-8,Concept,Term type,Concept Information,Term,string,n,n,y,option list: conceptTermTypes,"alternate descriptor, descriptor, used for term",concept,termType
materials_3-0-8,Concept,Term flag,Concept Information,Term,string,n,n,y,vocabulary: concepttermflag,"",concept,termFlag
materials_3-0-8,Concept,Term historical status,Concept Information,Term,string,n,n,y,option list: conceptHistoricalStatuses,"both, current, historical, unknown",concept,historicalStatus
materials_3-0-8,Concept,Term language,Concept Information,Term,string,n,n,y,vocabulary: languages,"",concept,termLanguage
materials_3-0-8,Concept,Term preferred for lang,Concept Information,Term,boolean,n,n,y,"","",concept,termPrefForLang
materials_3-0-8,Concept,Term source name,Concept Information,Term > Source,string,n,n,y,authority: citation/local,"",concept,termSource
materials_3-0-8,Concept,Term source detail,Concept Information,Term > Source,string,n,n,y,"","",concept,termSourceDetail
materials_3-0-8,Concept,Term source ID,Concept Information,Term > Source,string,n,n,y,"","",concept,termSourceID
materials_3-0-8,Concept,Term source note,Concept Information,Term > Source,string,n,n,y,"","",concept,termSourceNote
materials_3-0-8,Concept,Concept type,Concept Information,"",string,n,y,n,vocabulary: concepttype,"",concept,conceptRecordType
materials_3-0-8,Concept,Scope note,Concept Information,Scope note,string,n,n,n/a,"","",concept,scopeNote
materials_3-0-8,Concept,Scope note source,Concept Information,Scope note,string,n,n,n/a,"","",concept,scopeNoteSource
materials_3-0-8,Concept,Scope note source detail,Concept Information,Scope note,string,n,n,n/a,"","",concept,scopeNoteSourceDetail
materials_3-0-8,Concept,Citation source,Concept Information,Citation,string,n,n,y,"","",concept,citationSource
materials_3-0-8,Concept,Citation source detail,Concept Information,Citation,string,n,n,y,"","",concept,citationSourceDetail
materials_3-0-8,Concept,Additional source,Concept Information,Additional source,string,n,n,y,"","",concept,additionalSource
materials_3-0-8,Concept,Additional source detail,Concept Information,Additional source,string,n,n,y,"","",concept,additionalSourceDetail
materials_3-0-8,Concept,Additional source ID,Concept Information,Additional source,string,n,n,y,"","",concept,additionalSourceID
materials_3-0-8,Concept,Additional source note,Concept Information,Additional source,string,n,n,y,"","",concept,additionalSourceNote
materials_3-0-8,Conservation,Reference number,Conservation Treatment Information,"",string,y,n,n/a,"","",conservation,conservationNumber
materials_3-0-8,Conservation,Procedural status,Conservation Treatment Information,Procedural status,string,n,n,y,vocabulary: conservationstatus,"",conservation,status
materials_3-0-8,Conservation,Procedural status date,Conservation Treatment Information,Procedural status,date,n,n,y,"","",conservation,statusDate
materials_3-0-8,Conservation,Treatment purpose,Conservation Treatment Information,"",string,n,n,n/a,vocabulary: treatmentpurpose,"",conservation,treatmentPurpose
materials_3-0-8,Conservation,Conservator,Conservation Treatment Information,"",string,n,y,n,authority: person/local; authority: organization/local,"",conservation,conservator
materials_3-0-8,Conservation,Other treatment party name,Conservation Treatment Information,Other treatment party,string,n,n,y,authority: person/local; authority: organization/local,"",conservation,otherParty
materials_3-0-8,Conservation,Other treatment party role,Conservation Treatment Information,Other treatment party,string,n,n,y,vocabulary: otherpartyrole,"",conservation,otherPartyRole
materials_3-0-8,Conservation,Other treatment party note,Conservation Treatment Information,Other treatment party,string,n,n,y,"","",conservation,otherPartyNote
materials_3-0-8,Conservation,Examination staff,Conservation Treatment Information,Examination,string,n,n,y,authority: person/local,"",conservation,examinationStaff
materials_3-0-8,Conservation,Examination phase of treatment,Conservation Treatment Information,Examination,string,n,n,y,vocabulary: examinationphase,"",conservation,examinationPhase
materials_3-0-8,Conservation,Examination date,Conservation Treatment Information,Examination,date,n,n,y,"","",conservation,examinationDate
materials_3-0-8,Conservation,Examination note,Conservation Treatment Information,Examination,string,n,n,y,"","",conservation,examinationNote
materials_3-0-8,Conservation,Fabrication note,Conservation Treatment Information,"",string,n,n,n/a,"","",conservation,fabricationNote
materials_3-0-8,Conservation,Proposed treatment,Conservation Treatment Information,"",string,n,n,n/a,"","",conservation,proposedTreatment
materials_3-0-8,Conservation,Approved by,Conservation Treatment Information,"",string,n,n,n/a,authority: person/local,"",conservation,approvedBy
materials_3-0-8,Conservation,Approval date,Conservation Treatment Information,"",date,n,n,n/a,"","",conservation,approvedDate
materials_3-0-8,Conservation,Treatment start date,Conservation Treatment Information,"",date,n,n,n/a,"","",conservation,treatmentStartDate
materials_3-0-8,Conservation,Treatment end date,Conservation Treatment Information,"",date,n,n,n/a,"","",conservation,treatmentEndDate
materials_3-0-8,Conservation,Treatment summary,Conservation Treatment Information,"",string,n,n,n/a,"","",conservation,treatmentSummary
materials_3-0-8,Conservation,Proposed analysis,Object Analysis Information,"",string,n,n,n/a,"","",conservation,proposedAnalysis
materials_3-0-8,Conservation,Analysis researcher,Object Analysis Information,"",string,n,n,n/a,authority: person/local,"",conservation,researcher
materials_3-0-8,Conservation,Analysis proposal date,Object Analysis Information,"",date,n,n,n/a,"","",conservation,proposedAnalysisDate
materials_3-0-8,Conservation,Destructive analysis approval date,Object Analysis Information,Destructive analysis,date,n,n,y,"","",conservation,destAnalysisApprovedDate
materials_3-0-8,Conservation,Destructive analysis approval note,Object Analysis Information,Destructive analysis,string,n,n,y,"","",conservation,destAnalysisApprovalNote
materials_3-0-8,Conservation,Destructive analysis sample taken by,Object Analysis Information,Destructive analysis,string,n,n,y,authority: person/local,"",conservation,sampleBy
materials_3-0-8,Conservation,Destructive analysis sample date,Object Analysis Information,Destructive analysis,date,n,n,y,"","",conservation,sampleDate
materials_3-0-8,Conservation,Destructive analysis sample description,Object Analysis Information,Destructive analysis,string,n,n,y,"","",conservation,sampleDescription
materials_3-0-8,Conservation,Destructive analysis sample returned,Object Analysis Information,Destructive analysis,boolean,n,n,y,"","",conservation,sampleReturned
materials_3-0-8,Conservation,Destructive analysis sample returned location,Object Analysis Information,Destructive analysis,string,n,n,y,"","",conservation,sampleReturnedLocation
materials_3-0-8,Conservation,Analytical methodology,Object Analysis Information,"",string,n,n,n/a,"","",conservation,analysisMethod
materials_3-0-8,Conservation,Analytical result,Object Analysis Information,"",string,n,n,n/a,"","",conservation,analysisResults
materials_3-0-8,Group,Title,Group Information,"",string,y,n,n/a,"","",group,title
materials_3-0-8,Group,Responsible department,Group Information,"",string,n,n,n/a,option list: departments,"antiquities, architecture-design, decorative-arts, ethnography, herpetology, media-performance-art, paintings-sculpture, paleobotany, photographs, prints-drawings",group,responsibleDepartment
materials_3-0-8,Group,Group owner,Group Information,"",string,n,n,n/a,authority: person/local,"",group,owner
materials_3-0-8,Group,Earliest/single date,Group Information,"",date,n,n,n/a,"","",group,groupEarliestSingleDate
materials_3-0-8,Group,Latest date,Group Information,"",date,n,n,n/a,"","",group,groupLatestDate
materials_3-0-8,Group,Scope note,Group Information,"",string,n,n,n/a,"","",group,scopeNote
materials_3-0-8,Insurance/Indemnity,Reference number,Insurance and Indemnity Information,"",string,y,n,n/a,"","",insurance,insuranceIndemnityReferenceNumber
materials_3-0-8,Insurance/Indemnity,Type,Insurance and Indemnity Information,"",string,n,n,n/a,vocabulary: insurancetype,"",insurance,insuranceIndemnityType
materials_3-0-8,Insurance/Indemnity,Insurer/indemnifier,Insurance and Indemnity Information,"",string,n,n,n/a,authority: person/local; authority: organization/local,"",insurance,insurerIndemnifier
materials_3-0-8,Insurance/Indemnity,Policy number,Insurance and Indemnity Information,"",string,n,n,n/a,"","",insurance,insuranceIndemnityPolicyNumber
materials_3-0-8,Insurance/Indemnity,Insurance/indemnity price currency,Insurance and Indemnity Information,Insurance/indemnity price,string,n,n,n/a,vocabulary: currency,"",insurance,insuranceIndemnityCurrency
materials_3-0-8,Insurance/Indemnity,Insurance/indemnity price value,Insurance and Indemnity Information,Insurance/indemnity price,float,n,n,n/a,"","",insurance,insuranceIndemnityValue
materials_3-0-8,Insurance/Indemnity,Minimum liability price currency,Insurance and Indemnity Information,Minimum liability price,string,n,n,n/a,vocabulary: currency,"",insurance,minimumLiabilityCurrency
materials_3-0-8,Insurance/Indemnity,Minimum liability price value,Insurance and Indemnity Information,Minimum liability price,float,n,n,n/a,"","",insurance,minimumLiabilityValue
materials_3-0-8,Insurance/Indemnity,Authorizer,Insurance and Indemnity Information,Authorization,string,n,n,n/a,authority: person/local,"",insurance,insuranceIndemnityAuthorizer
materials_3-0-8,Insurance/Indemnity,Authorization date,Insurance and Indemnity Information,Authorization,date,n,n,n/a,"","",insurance,insuranceIndemnityAuthorizationDate
materials_3-0-8,Insurance/Indemnity,Status type,Insurance and Indemnity Information,Status,string,n,n,y,vocabulary: insurancestatus,"",insurance,insuranceIndemnityStatus
materials_3-0-8,Insurance/Indemnity,Status date,Insurance and Indemnity Information,Status,date,n,n,y,"","",insurance,insuranceIndemnityStatusDate
materials_3-0-8,Insurance/Indemnity,Status note,Insurance and Indemnity Information,Status,string,n,n,y,"","",insurance,insuranceIndemnityStatusNote
materials_3-0-8,Insurance/Indemnity,Note,Insurance and Indemnity Information,"",string,n,n,n/a,"","",insurance,insuranceIndemnityNote
materials_3-0-8,Insurance/Indemnity,Quote provider,Insurance and Indemnity Information,Quote,string,n,n,y,authority: person/local; authority: organization/local,"",insurance,insuranceIndemnityQuoteProvider
materials_3-0-8,Insurance/Indemnity,Quote currency,Insurance and Indemnity Information,Quote,string,n,n,y,vocabulary: currency,"",insurance,insuranceIndemnityQuoteCurrency
materials_3-0-8,Insurance/Indemnity,Quote value,Insurance and Indemnity Information,Quote,float,n,n,y,"","",insurance,insuranceIndemnityQuoteValue
materials_3-0-8,Insurance/Indemnity,Quote date,Insurance and Indemnity Information,Quote,date,n,n,y,"","",insurance,insuranceIndemnityQuoteDate
materials_3-0-8,Loan Out,Loan out number,Loan Out Information,"",string,y,n,n/a,"","",loanout,loanOutNumber
materials_3-0-8,Loan Out,Lender authorizer,Loan Out Information,"",string,n,n,n/a,authority: person/local,"",loanout,lendersAuthorizer
materials_3-0-8,Loan Out,Conditions of loan,Loan Out Information,"",string,n,n,n/a,"","",loanout,specialConditionsOfLoan
materials_3-0-8,Loan Out,Loan purpose,Loan Out Information,"",string,n,n,n/a,option list: loanPurposes,"analysis, conservationotherrequestedservices, exhibition, longtermcollectionsmanagementandstorage, photography, research, scientificorexhibitpreparation",loanout,loanPurpose
materials_3-0-8,Loan Out,Borrower,Loan Out Information,"",string,n,n,n/a,authority: person/local; authority: organization/local,"",loanout,borrower
materials_3-0-8,Loan Out,Note,Loan Out Information,"",string,n,n,n/a,"","",loanout,loanOutNote
materials_3-0-8,Loan Out,Loan status group,Loan Out Information,Loan status,string,n,n,y,vocabulary: deaccessionapprovalgroup,"",loanout,loanGroup
materials_3-0-8,Loan Out,Loan status individual,Loan Out Information,Loan status,string,n,n,y,authority: person/local,"",loanout,loanIndividual
materials_3-0-8,Loan Out,Loan status,Loan Out Information,Loan status,string,n,n,y,vocabulary: loanoutstatus,"",loanout,loanStatus
materials_3-0-8,Loan Out,Loan status date,Loan Out Information,Loan status,date,n,n,y,"","",loanout,loanStatusDate
materials_3-0-8,Loan Out,Loan status note,Loan Out Information,Loan status,string,n,n,y,"","",loanout,loanStatusNote
materials_3-0-8,Loan Out,Loan out date,Loan Out Information,"",date,n,n,n/a,"","",loanout,loanOutDate
materials_3-0-8,Loan Out,Loan return date,Loan Out Information,"",date,n,n,n/a,"","",loanout,loanReturnDate
materials_3-0-8,Loan Out,Loan renewal application date,Loan Out Information,"",date,n,n,n/a,"","",loanout,loanRenewalApplicationDate
materials_3-0-8,Loan Out,Credit line,Loan Out Information,"",string,n,n,n/a,"","",loanout,creditLine
materials_3-0-8,Storage Location,Term display name,Storage Location Information,Term,string,y,n,y,"","",location,termDisplayName
materials_3-0-8,Storage Location,Term name,Storage Location Information,Term,string,n,n,y,"","",location,termName
materials_3-0-8,Storage Location,Term qualifier,Storage Location Information,Term,string,n,n,y,"","",location,termQualifier
materials_3-0-8,Storage Location,Term status,Storage Location Information,Term,string,n,n,y,option list: locationTermStatuses,"accepted, provisional, rejected, under review",location,termStatus
materials_3-0-8,Storage Location,Term type,Storage Location Information,Term,string,n,n,y,option list: locationTermTypes,"alternate descriptor, descriptor, used for term",location,termType
materials_3-0-8,Storage Location,Term flag,Storage Location Information,Term,string,n,n,y,vocabulary: locationtermflag,"",location,termFlag
materials_3-0-8,Storage Location,Term language,Storage Location Information,Term,string,n,n,y,vocabulary: languages,"",location,termLanguage
materials_3-0-8,Storage Location,Term preferred for lang,Storage Location Information,Term,boolean,n,n,y,"","",location,termPrefForLang
materials_3-0-8,Storage Location,Term source name,Storage Location Information,Term > Source,string,n,n,y,authority: citation/local,"",location,termSource
materials_3-0-8,Storage Location,Term source detail,Storage Location Information,Term > Source,string,n,n,y,"","",location,termSourceDetail
materials_3-0-8,Storage Location,Term source ID,Storage Location Information,Term > Source,string,n,n,y,"","",location,termSourceID
materials_3-0-8,Storage Location,Term source note,Storage Location Information,Term > Source,string,n,n,y,"","",location,termSourceNote
materials_3-0-8,Storage Location,Storage location type,Storage Location Information,"",string,n,n,n/a,vocabulary: locationtype,"",location,locationType
materials_3-0-8,Storage Location,Access note,Storage Location Information,"",string,n,n,n/a,"","",location,accessNote
materials_3-0-8,Media Handling,Identification number,Media Handling Information,"",string,y,n,n/a,"","",media,identificationNumber
materials_3-0-8,Media Handling,Title,Media Handling Information,"",string,n,n,n/a,"","",media,title
materials_3-0-8,Media Handling,Publish to,Media Handling Information,"",string,n,y,n,vocabulary: publishto,"",media,publishTo
materials_3-0-8,Media Handling,Name,Media Handling Information,File Information,string,n,n,n/a,"","",media,name
materials_3-0-8,Media Handling,Type,Media Handling Information,File Information,string,n,n,n/a,"","",media,mimeType
materials_3-0-8,Media Handling,Size,Media Handling Information,File Information,string,n,n,n/a,"","",media,length
