profile,authority,authority_vocab,used_in_profile,controlled_field_ct,controlled_fields
herbarium_3-0-0,location,location/offsite,y,5,"Exhibition: Venue name (Exhibition Information)
Intake: Current location (Location Information)
Intake: Normal location (Location Information)
Location/Movement/Inventory: Current location (Object Location Information)
Location/Movement/Inventory: Normal location (Object Location Information)"
herbarium_3-0-0,organization,organization/local,y,55,"Citation: Agent name (Citation Information)
Citation: Publisher (Citation Information)
Condition Check: Checker/assessor (Condition Check/Technical Assessment Information)
Exhibition: Organizer (Exhibition Information)
Exhibition: Sponsor (Exhibition Information)
Exhibition: Venue name (Exhibition Information)
Exhibition: Working group member name (Exhibition Information)
Insurance/Indemnity: Insurer/indemnifier (Insurance and Indemnity Information)
Insurance/Indemnity: Quote provider (Insurance and Indemnity Information)
Intake: Condition check assessor (Condition Check Information)
Intake: Current location (Location Information)
Intake: Current owner (Object Entry Information)
Intake: Depositor name (Object Entry Information)
Intake: Field collector (Object Collection Information)
Intake: Insurer (Insurance Information)
Intake: Normal location (Location Information)
Intake: Valuer (Valuation Information)
Loan In: Item transferred out institution (Items Transferred Out)
Loan In: Lender name (Loan In Information)
Loan In: Transfer in from (Loan In Information>Transfer in)
Loan Out: Borrower name (Loan Out Information>Borrower)
Loan Out: Transfer to institution (Loan Transfers)
Location/Movement/Inventory: Current location (Object Location Information)
Location/Movement/Inventory: Normal location (Object Location Information)
Media Handling: Contributor (Media Handling Information)
Media Handling: Creator (Media Handling Information)
Media Handling: Measured by (Media Handling Information)
Media Handling: Publisher (Media Handling Information)
Media Handling: Rights holder (Media Handling Information)
Object: Associated event organization (Object History and Association Information>Associations)
Object: Associated organization (Object History and Association Information>Associations)
Object: Content organization (Object Description Information>Content)
Object: Field collector (Object Collection Information)
Object: Measured by (Object Description Information)
Object: Owner (Object History and Association Information>Object Owner's Contribution Information)
Object: Production organization (Object Production Information)
Object: Taxonomic identification institution (Object Identification Information>Identification by)
Object: Type specimen asserted by (Object Identification Information)
Place: Georeferenced by (Georeference Information)
Place: Owner (Place Information)
Taxon: Author name (Taxonomic Name Information)
Transport: Arrival point (Transport Information>Arrival)
Transport: Courier name (Transport Information)
Transport: Customs broker name (Cost Information>Customs broker)
Transport: Departure point (Transport Information>Departure)
Transport: Shipping quote provider (Cost Information)
Transport: Transporter name (Transport Information>Transporter)
Use of Collections: Authorized by (Use of Collections Information)
Use of Collections: Location (Use of Collections Information)
Use of Collections: Staff name (Use of Collections Information)
Use of Collections: User institution (Use of Collections Information)
Use of Collections: User name (Use of Collections Information)
Valuation Control: Source (Object Valuation Information)
Work: Creator name (Work Information)
Work: Publisher name (Work Information)"
herbarium_3-0-0,organization,organization/ulan,y,7,"Exhibition: Organizer (Exhibition Information)
Exhibition: Sponsor (Exhibition Information)
Exhibition: Venue name (Exhibition Information)
Exhibition: Working group member name (Exhibition Information)
Insurance/Indemnity: Insurer/indemnifier (Insurance and Indemnity Information)
Insurance/Indemnity: Quote provider (Insurance and Indemnity Information)
Object: Content organization (Object Description Information>Content)"
herbarium_3-0-0,person,person/local,y,68,"Citation: Agent name (Citation Information)
Condition Check: Checker/assessor (Condition Check/Technical Assessment Information)
Exhibition: Organizer (Exhibition Information)
Exhibition: Sponsor (Exhibition Information)
Exhibition: Working group member name (Exhibition Information)
Group: Group owner (Group Information)
Insurance/Indemnity: Authorizer (Insurance and Indemnity Information>Authorization)
Insurance/Indemnity: Insurer/indemnifier (Insurance and Indemnity Information)
Insurance/Indemnity: Quote provider (Insurance and Indemnity Information)
Intake: Approval individual (Object Entry Information)
Intake: Condition check assessor (Condition Check Information)
Intake: Current owner (Object Entry Information)
Intake: Depositor name (Object Entry Information)
Intake: Field collection source (Object Collection Information)
Intake: Field collector (Object Collection Information)
Intake: Insurer (Insurance Information)
Intake: Valuer (Valuation Information)
Loan In: Borrower authorizer (Loan In Information>Borrower)
Loan In: Borrower contact (Loan In Information>Borrower)
Loan In: Item transferred out for study by (Items Transferred Out)
Loan In: Item transferred out under direction of (Items Transferred Out)
Loan In: Lender authorizer (Loan In Information)
Loan In: Lender contact (Loan In Information)
Loan In: Lender name (Loan In Information)
Loan In: Loan status individual (Loan In Information)
Loan In: Transfer in previous borrower (Loan In Information>Transfer in)
Loan Out: Borrower authorizer (Loan Out Information>Borrower)
Loan Out: Borrower contact (Loan Out Information>Borrower)
Loan Out: Borrower name (Loan Out Information>Borrower)
Loan Out: Lender authorizer (Loan Out Information>Lender)
Loan Out: Lender contact (Loan Out Information>Lender)
Loan Out: Loan status individual (Loan Out Information)
Loan Out: Transfer to person (Loan Transfers)
Loan Out: Transfer under direction of (Loan Transfers)
Location/Movement/Inventory: Inventory contact (Inventory Information)
Location/Movement/Inventory: Movement contact (Movement Information)
Media Handling: Contributor (Media Handling Information)
Media Handling: Creator (Media Handling Information)
Media Handling: Measured by (Media Handling Information)
Media Handling: Publisher (Media Handling Information)
Media Handling: Rights holder (Media Handling Information)
Object: Annotation author (Object Identification Information)
Object: Associated event person (Object History and Association Information>Associations)
Object: Associated person (Object History and Association Information>Associations)
Object: Content person (Object Description Information>Content)
Object: Field collector (Object Collection Information)
Object: Measured by (Object Description Information)
Object: Owner (Object History and Association Information>Object Owner's Contribution Information)
Object: Production person (Object Production Information)
Object: Taxonomic identification by (Object Identification Information>Identification by)
Organization: Contact name (Organization Information)
Person: Other information author (Maker-Supplied Identity Information)
Place: Georeferenced by (Georeference Information)
Place: Owner (Place Information)
Taxon: Author name (Taxonomic Name Information)
Transport: Courier name (Transport Information)
Transport: Customs broker contact (Cost Information>Customs broker)
Transport: Customs broker name (Cost Information>Customs broker)
Transport: Shipping quote provider (Cost Information)
Transport: Transport authorizer (Transport Information>Authorization)
Transport: Transporter contact (Transport Information>Transporter)
Transport: Transporter name (Transport Information>Transporter)
Use of Collections: Authorized by (Use of Collections Information)
Use of Collections: Staff name (Use of Collections Information)
Use of Collections: User name (Use of Collections Information)
Valuation Control: Source (Object Valuation Information)
Work: Creator name (Work Information)
Work: Publisher name (Work Information)"
herbarium_3-0-0,person,person/ulan,y,8,"Citation: Agent name (Citation Information)
Exhibition: Organizer (Exhibition Information)
Exhibition: Sponsor (Exhibition Information)
Exhibition: Working group member name (Exhibition Information)
Insurance/Indemnity: Authorizer (Insurance and Indemnity Information>Authorization)
Insurance/Indemnity: Insurer/indemnifier (Insurance and Indemnity Information)
Insurance/Indemnity: Quote provider (Insurance and Indemnity Information)
Object: Content person (Object Description Information>Content)"
herbarium_3-0-0,place,place/local,y,15,"Citation: Publication place (Citation Information)
Exhibition: Venue name (Exhibition Information)
Intake: Current location (Location Information)
Intake: Normal location (Location Information)
Object: Field collection place (Locality Information)
Person: Birth place supplied (Maker-Supplied Identity Information)
Place: Address country (Place Information)
Place: Address municipality (Place Information)
Place: Address state/province (Place Information)
Transport: Arrival point (Transport Information>Arrival)
Transport: Departure point (Transport Information>Departure)
Use of Collections: Location (Use of Collections Information)
Work: Address country (Work Information)
Work: Address municipality (Work Information)
Work: Address state/province (Work Information)"
herbarium_3-0-0,place,place/tgn,y,8,"Citation: Publication place (Citation Information)
Exhibition: Venue name (Exhibition Information)
Place: Address country (Place Information)
Place: Address municipality (Place Information)
Place: Address state/province (Place Information)
Work: Address country (Work Information)
Work: Address municipality (Work Information)
Work: Address state/province (Work Information)"
herbarium_3-0-0,taxon,taxon/common,y,8,"Loan In: Taxonomy (Loan In Information)
Loan Out: Taxonomy (Loan Out Information)
Object: Associated taxon name (Object Collection Information)
Object: Hybrid parent name (Object Identification Information)
Object: Type specimen verified basionym (Object Identification Information)
Taxon: Basionym (Taxonomic Name Information)
Taxon: Family (Taxonomic Name Information)
Taxon: Related term name (Taxonomic Name Information)"
herbarium_3-0-0,taxon,taxon/local,y,10,"Loan In: Taxonomy (Loan In Information)
Loan Out: Item returned new determination (Items Returned)
Loan Out: Taxonomy (Loan Out Information)
Object: Associated taxon name (Object Collection Information)
Object: Hybrid parent name (Object Identification Information)
Object: Taxonomic identification scientific name (Object Identification Information>Taxonomic identification)
Object: Type specimen verified basionym (Object Identification Information)
Taxon: Basionym (Taxonomic Name Information)
Taxon: Family (Taxonomic Name Information)
Taxon: Related term name (Taxonomic Name Information)"
herbarium_3-0-0,work,work/cona,n,0,""
herbarium_3-0-0,work,work/local,y,1,Object: Named collection (Object Identification Information)
