profile,authority,authority_vocab,used_in_profile,controlled_field_ct,controlled_fields
core_10-2-0,person,person/local,y,131,"Acquisitions: Acquisition source
Acquisitions: Approval individual (#<CspaceConfigUntangler::Message:0x0000000130b8bab0>)
Acquisitions: Authorizer (#<CspaceConfigUntangler::Message:0x0000000130b65c48>)
Acquisitions: Funding source
Acquisitions: Owner
Acquisitions: Parties involved person
Chronology: Associated person
Citation: Agent name
Condition Check: Checker/assessor
Conservation: Analysis researcher
Conservation: Approved by
Conservation: Conservator
Conservation: Destructive analysis sample taken by
Conservation: Examination staff
Conservation: Other treatment party name
Consultation: Consultation log recipient
Consultation: Parties involved person
Deaccession: Deaccession approval individual (#<CspaceConfigUntangler::Message:0x000000012e761d60>)
Deaccession: Exit recipient
Deaccession: Parties involved person
Duty of Care: Duty of care detail determined by
Duty of Care: Parties involved person
Exhibition: Organizer
Exhibition: Sponsor
Exhibition: Working group member name
Group: Group owner
Held-in-Trust: Access limitation requester
Held-in-Trust: Correspondence recipient
Held-in-Trust: Correspondence sender
Held-in-Trust: Held-in-Trust status individual
Held-in-Trust: Owner
Insurance/Indemnity: Authorizer (#<CspaceConfigUntangler::Message:0x00000001373c64b8>)
Insurance/Indemnity: Insurer/indemnifier
Insurance/Indemnity: Quote provider
Intake: Approval individual (#<CspaceConfigUntangler::Message:0x000000012df43d90>)
Intake: Condition check assessor
Intake: Current owner
Intake: Depositor name
Intake: Field collection source
Intake: Field collector
Intake: Insurer
Intake: Valuer
Iteration Report: Artist or representative
Iteration Report: Exhibition approval entity
Iteration Report: Further installation detail approval entity
Iteration Report: Installed equipment approval entity
Iteration Report: Installer name
Iteration Report: Iteration creator/supervisor name
Iteration Report: Iteration evaluation evaluator (#<CspaceConfigUntangler::Message:0x000000013bb22690>)
Iteration Report: Iteration-specific modification approval entity
Iteration Report: Maintenance contact
Iteration Report: Security approval entity
Iteration Report: Space, as installed approval entity
Iteration Report: Technical setup approval entity
Loan In: Borrower authorizer (#<CspaceConfigUntangler::Message:0x000000013c8a22c0>)
Loan In: Borrower contact (#<CspaceConfigUntangler::Message:0x000000013c8a22c0>)
Loan In: Lender authorizer
Loan In: Lender contact
Loan In: Lender name
Loan In: Loan status individual
Loan Out: Borrower authorizer (#<CspaceConfigUntangler::Message:0x000000013caa8448>)
Loan Out: Borrower contact (#<CspaceConfigUntangler::Message:0x000000013caa8448>)
Loan Out: Borrower name (#<CspaceConfigUntangler::Message:0x000000013caa8448>)
Loan Out: Lender authorizer (#<CspaceConfigUntangler::Message:0x000000013caa8358>)
Loan Out: Lender contact (#<CspaceConfigUntangler::Message:0x000000013caa8358>)
Loan Out: Loan status individual
Location/Movement/Inventory: Inventory contact
Location/Movement/Inventory: Movement contact
Media Handling: Contributor
Media Handling: Creator
Media Handling: Measured by
Media Handling: Publisher
Media Handling: Rights holder
NAGPRA Inventory: Inventory cultural affiliation determined by
NAGPRA Inventory: Inventory documentation status individual
NAGPRA Inventory: Parties involved person
Object Exit (Legacy): Current owner
Object Exit (Legacy): Deaccession approval individual
Object Exit (Legacy): Deaccession authorizer
Object Exit (Legacy): Depositor
Object Exit (Legacy): Disposal proposed recipient
Object Exit (Legacy): Disposal recipient
Object Exit: Approval status individual
Object Exit: Exit agent name
Object Exit: Owner after exit
Object: Annotation author
Object: Associated event person (#<CspaceConfigUntangler::Message:0x000000014e1606f8>)
Object: Associated person (#<CspaceConfigUntangler::Message:0x000000014e1606f8>)
Object: Content person (#<CspaceConfigUntangler::Message:0x000000014e160ec8>)
Object: Field collection source
Object: Field collector
Object: Measured by
Object: Non-textual inscription inscriber (#<CspaceConfigUntangler::Message:0x000000014e160ba8>)
Object: Object count counted by
Object: Object significance assigned contact
Object: Owner
Object: Production person
Object: Right holder contact
Object: Right holder name
Object: Supplied by
Object: Textual inscription inscriber (#<CspaceConfigUntangler::Message:0x000000014e160d38>)
Organization: Contact name
Person: Associated person
Person: Other information author
Place: Associated person
Place: Georeferenced by
Place: Owner
Repatriation Request: Parties involved person
Repatriation Request: Repatriation request documentation status individual
Repatriation Request: Repatriation request status individual
Restricted Media Handling: Contributor
Restricted Media Handling: Creator
Restricted Media Handling: Measured by
Restricted Media Handling: Publisher
Restricted Media Handling: Rights holder
Summary Documentation: Parties involved person
Summary Documentation: Summary affiliation determined by
Summary Documentation: Summary documentation status individual
Transport: Courier name
Transport: Customs broker contact (#<CspaceConfigUntangler::Message:0x000000014bc801f8>)
Transport: Customs broker name (#<CspaceConfigUntangler::Message:0x000000014bc801f8>)
Transport: Shipping quote provider
Transport: Transport authorizer (#<CspaceConfigUntangler::Message:0x000000014bc80658>)
Transport: Transporter contact (#<CspaceConfigUntangler::Message:0x000000014bc80748>)
Transport: Transporter name (#<CspaceConfigUntangler::Message:0x000000014bc80748>)
Use of Collections: Authorized by
Use of Collections: Staff name
Use of Collections: User name
Valuation Control: Source
Work: Creator name
Work: Publisher name"
core_10-2-0,person,person/ulan,y,14,"Chronology: Associated person
Citation: Agent name
Exhibition: Organizer
Exhibition: Sponsor
Exhibition: Working group member name
Insurance/Indemnity: Authorizer (#<CspaceConfigUntangler::Message:0x00000001373c64b8>)
Insurance/Indemnity: Insurer/indemnifier
Insurance/Indemnity: Quote provider
Object: Content person (#<CspaceConfigUntangler::Message:0x000000014e160ec8>)
Object: Object count counted by
Object: Object significance assigned contact
Object: Supplied by
Person: Associated person
Place: Associated person"
core_10-2-0,place,place/archaeological,y,4,"NAGPRA Inventory: Archaeological site name
Object: Field collection site
Repatriation Request: Archaeological site name
Summary Documentation: Archaeological site name"
core_10-2-0,place,place/local,y,24,"Chronology: Alternative date spatial coverage
Chronology: Associated place
Chronology: Spatial coverage
Citation: Publication place
Exhibition: Venue name
Intake: Current location
Intake: Normal location
NAGPRA Inventory: Place represented name
Object: Content place (controlled) (#<CspaceConfigUntangler::Message:0x000000014e160ec8>)
Object: Field collection place
Person: Associated place
Person: Birth place supplied
Place: Address country
Place: Address municipality
Place: Address state/province
Place: Associated place
Repatriation Request: Place represented name
Summary Documentation: Place represented name
Transport: Arrival point (#<CspaceConfigUntangler::Message:0x000000014bc80478>)
Transport: Departure point (#<CspaceConfigUntangler::Message:0x000000014bc80568>)
Use of Collections: Location
Work: Address country
Work: Address municipality
Work: Address state/province"
core_10-2-0,place,place/tgn,y,14,"Chronology: Alternative date spatial coverage
Chronology: Associated place
Chronology: Spatial coverage
Citation: Publication place
Exhibition: Venue name
Object: Field collection place
Person: Associated place
Place: Address country
Place: Address municipality
Place: Address state/province
Place: Associated place
Work: Address country
Work: Address municipality
Work: Address state/province"
core_10-2-0,work,work/cona,n,0,""
core_10-2-0,work,work/local,y,1,Object: Named collection
materials_4-1-1,citation,citation/local,y,9,"Citation: Term source name (#<CspaceConfigUntangler::Message:0x000000014e580058>)
Concept: Term source name (#<CspaceConfigUntangler::Message:0x000000012f5e5d78>)
Material: Citation source
Material: Term source name (#<CspaceConfigUntangler::Message:0x000000014d124668>)
Organization: Term source name (#<CspaceConfigUntangler::Message:0x00000001230a0f18>)
Person: Term source name (#<CspaceConfigUntangler::Message:0x000000014f56d998>)
Place: Term source name (#<CspaceConfigUntangler::Message:0x000000014e72b0b0>)
Storage Location: Term source name (#<CspaceConfigUntangler::Message:0x0000000125fea738>)
Work: Term source name (#<CspaceConfigUntangler::Message:0x000000014d500430>)"
materials_4-1-1,citation,citation/shared,y,8,"Citation: Term source name (#<CspaceConfigUntangler::Message:0x000000014e580058>)
Concept: Term source name (#<CspaceConfigUntangler::Message:0x000000012f5e5d78>)
Material: Citation source
Material: Term source name (#<CspaceConfigUntangler::Message:0x000000014d124668>)
Person: Term source name (#<CspaceConfigUntangler::Message:0x000000014f56d998>)
Place: Term source name (#<CspaceConfigUntangler::Message:0x000000014e72b0b0>)
Storage Location: Term source name (#<CspaceConfigUntangler::Message:0x0000000125fea738>)
Work: Term source name (#<CspaceConfigUntangler::Message:0x000000014d500430>)"
materials_4-1-1,concept,concept/archculture,n,0,""
materials_4-1-1,concept,concept/materialclassification,y,3,"Material: Composition class name
Material: Composition family name
Material: Composition generic name"
materials_4-1-1,concept,concept/nomenclature,n,0,""
materials_4-1-1,concept,concept/occasion,y,1,Use of Collections: Occasion
materials_4-1-1,concept,concept/sharedmaterialclassification,y,3,"Material: Composition class name
Material: Composition family name
Material: Composition generic name"
materials_4-1-1,location,location/local,y,4,"Location/Movement/Inventory: Current location
Location/Movement/Inventory: Normal location
Object: Computed current location
Use of Collections: Location"
materials_4-1-1,location,location/offsite,y,3,"Location/Movement/Inventory: Current location
Location/Movement/Inventory: Normal location
Object: Computed current location"
materials_4-1-1,material,material/local,y,2,"Media Handling: Coverage
Object: Material"
materials_4-1-1,material,material/shared,y,2,"Media Handling: Coverage
Object: Material"
materials_4-1-1,organization,organization/local,y,33,"Acquisitions: Acquisition source
Citation: Agent name
Citation: Publisher
Deaccession: Exit recipient
Deaccession: Parties involved on behalf of
Loan Out: Borrower
Location/Movement/Inventory: Current location
Location/Movement/Inventory: Normal location
Material: Discontinued by (#<CspaceConfigUntangler::Message:0x000000014d124578>)
Material: Production organization name
Material: Term creator organization
Material: Term editor organization
Media Handling: Contributor
Media Handling: Creator
Media Handling: Rights holder
Object Exit (Legacy): Current owner
Object Exit (Legacy): Depositor
Object Exit (Legacy): Disposal proposed recipient
Object Exit (Legacy): Disposal recipient
Object Exit: Exit agent name
Object Exit: Owner after exit
Object: Computed current location
Object: Production organization
Place: Georeferenced by
Place: Owner
Use of Collections: Authorized by
Use of Collections: Location
Use of Collections: Staff name
Use of Collections: User institution
Use of Collections: User name
Valuation Control: Source
Work: Creator name
Work: Publisher name"
materials_4-1-1,organization,organization/shared,y,27,"Acquisitions: Acquisition source
Loan Out: Borrower
Location/Movement/Inventory: Current location
Location/Movement/Inventory: Normal location
Material: Discontinued by (#<CspaceConfigUntangler::Message:0x000000014d124578>)
Material: Production organization name
Material: Term creator organization
Material: Term editor organization
Media Handling: Contributor
Media Handling: Creator
Media Handling: Rights holder
Object Exit (Legacy): Current owner
Object Exit (Legacy): Depositor
Object Exit (Legacy): Disposal proposed recipient
Object Exit (Legacy): Disposal recipient
Object: Computed current location
Object: Production organization
Place: Georeferenced by
Place: Owner
Use of Collections: Authorized by
Use of Collections: Location
Use of Collections: Staff name
Use of Collections: User institution
Use of Collections: User name
Valuation Control: Source
Work: Creator name
Work: Publisher name"
materials_4-1-1,person,person/local,y,38,"Acquisitions: Acquisition source
Acquisitions: Authorizer (#<CspaceConfigUntangler::Message:0x000000014d368de8>)
Citation: Agent name
Deaccession: Deaccession approval individual (#<CspaceConfigUntangler::Message:0x000000014da65ce0>)
Deaccession: Exit recipient
Deaccession: Parties involved person
Group: Group owner
Loan Out: Borrower
Loan Out: Lender authorizer
Loan Out: Loan status individual
Location/Movement/Inventory: Inventory contact
Location/Movement/Inventory: Movement contact
Material: Production person name
Material: Term creator contributor
Material: Term editor
Media Handling: Contributor
Media Handling: Creator
Media Handling: Rights holder
Object Exit (Legacy): Current owner
Object Exit (Legacy): Deaccession approval individual
Object Exit (Legacy): Deaccession authorizer
Object Exit (Legacy): Depositor
Object Exit (Legacy): Disposal proposed recipient
Object Exit (Legacy): Disposal recipient
Object Exit: Approval status individual
Object Exit: Exit agent name
Object Exit: Owner after exit
Object: Annotation author
Object: Production person
Organization: Contact name
Place: Georeferenced by
Place: Owner
Use of Collections: Authorized by
Use of Collections: Staff name
Use of Collections: User name
Valuation Control: Source
Work: Creator name
Work: Publisher name"
materials_4-1-1,person,person/shared,y,26,"Acquisitions: Acquisition source
Loan Out: Borrower
Loan Out: Lender authorizer
Loan Out: Loan status individual
Location/Movement/Inventory: Inventory contact
Location/Movement/Inventory: Movement contact
Material: Production person name
Material: Term creator contributor
Material: Term editor
Media Handling: Contributor
Media Handling: Creator
Media Handling: Rights holder
Object Exit (Legacy): Current owner
Object Exit (Legacy): Depositor
Object Exit (Legacy): Disposal proposed recipient
Object Exit (Legacy): Disposal recipient
Object: Annotation author
Object: Production person
Place: Georeferenced by
Place: Owner
Use of Collections: Authorized by
Use of Collections: Staff name
Use of Collections: User name
Valuation Control: Source
Work: Creator name
Work: Publisher name"
materials_4-1-1,place,place/local,y,7,"Citation: Publication place
Material: Production place name
Media Handling: Coverage
Use of Collections: Location
Work: Address country
Work: Address municipality
Work: Address state/province"
materials_4-1-1,place,place/shared,y,2,"Material: Production place name
Use of Collections: Location"
materials_4-1-1,work,work/local,y,3,"Material: Featured application name
Material: Featured collection name
Object: Named collection"
materials_4-1-1,work,work/shared,y,2,"Material: Featured application name
Material: Featured collection name"
publicart_7-1-0,citation,citation/local,y,7,"Citation: Term source name (#<CspaceConfigUntangler::Message:0x000000013ba89bc0>)
Concept: Term source name (#<CspaceConfigUntangler::Message:0x0000000133ce1f10>)
Organization: Term source name (#<CspaceConfigUntangler::Message:0x000000013d240ed0>)
Person: Term source name (#<CspaceConfigUntangler::Message:0x00000001416ccb80>)
Place: Term source name (#<CspaceConfigUntangler::Message:0x0000000143fed208>)
Storage Location: Term source name (#<CspaceConfigUntangler::Message:0x000000013c48a250>)
Work: Term source name (#<CspaceConfigUntangler::Message:0x0000000144c67e48>)"
publicart_7-1-0,citation,citation/worldcat,y,7,"Citation: Term source name (#<CspaceConfigUntangler::Message:0x000000013ba89bc0>)
Concept: Term source name (#<CspaceConfigUntangler::Message:0x0000000133ce1f10>)
Organization: Term source name (#<CspaceConfigUntangler::Message:0x000000013d240ed0>)
Person: Term source name (#<CspaceConfigUntangler::Message:0x00000001416ccb80>)
Place: Term source name (#<CspaceConfigUntangler::Message:0x0000000143fed208>)
Storage Location: Term source name (#<CspaceConfigUntangler::Message:0x000000013c48a250>)
Work: Term source name (#<CspaceConfigUntangler::Message:0x0000000144c67e48>)"
publicart_7-1-0,concept,concept/archculture,n,0,""
publicart_7-1-0,concept,concept/associated,y,2,"Citation: Related term
Object: Artwork tag"
publicart_7-1-0,concept,concept/ethculture,n,0,""
publicart_7-1-0,concept,concept/material,y,2,"Citation: Related term
Object: Material"
publicart_7-1-0,concept,concept/nomenclature,n,0,""
publicart_7-1-0,concept,concept/occasion,n,0,""
publicart_7-1-0,concept,concept/worktype,y,1,Object: Work type
publicart_7-1-0,location,location/local,y,5,"Exhibition: Venue name
Intake: Current location
Intake: Normal location
Location/Movement/Inventory: Current location (#<CspaceConfigUntangler::Message:0x000000013cc232f0>)
Object: Computed current location"
publicart_7-1-0,location,location/offsite,y,5,"Exhibition: Venue name
Intake: Current location
Intake: Normal location
Location/Movement/Inventory: Current location (#<CspaceConfigUntangler::Message:0x000000013cc232f0>)
Object: Computed current location"
publicart_7-1-0,organization,organization/local,y,43,"Acquisitions: Acquisition source
Acquisitions: Commissioning body
Acquisitions: Funding source
Acquisitions: Owner
Citation: Agent name
Citation: Publisher
Condition Check: Checker/assessor
Conservation: Conservator
Conservation: Other treatment party name
Deaccession: Exit recipient
Deaccession: Parties involved on behalf of
Exhibition: Organizer
Exhibition: Support name
Exhibition: Venue name
Group: Group owner
Intake: Condition check assessor
Intake: Current location
Intake: Current owner
Intake: Depositor name
Intake: Normal location
Loan In: Lender name
Loan Out: Borrower name (#<CspaceConfigUntangler::Message:0x000000013c221fe0>)
Location/Movement/Inventory: Current location (#<CspaceConfigUntangler::Message:0x000000013cc232f0>)
Media Handling: Contributor
Media Handling: Creator
Media Handling: Rights holder
Object Exit (Legacy): Current owner
Object Exit (Legacy): Depositor
Object Exit (Legacy): Disposal proposed recipient
Object Exit (Legacy): Disposal recipient
Object Exit: Exit agent name
Object Exit: Owner after exit
Object: Artwork creator name
Object: Collection
Object: Computed current location
Object: Owner
Object: Textual inscription inscriber (#<CspaceConfigUntangler::Message:0x0000000137c4cf88>)
Person: Person's organization
Place: Georeferenced by
Place: Owner
Valuation Control: Insurer
Valuation Control: Source
Work: Creator name"
publicart_7-1-0,organization,organization/shared,y,40,"Acquisitions: Acquisition source
Acquisitions: Commissioning body
Acquisitions: Funding source
Acquisitions: Owner
Condition Check: Checker/assessor
Conservation: Conservator
Conservation: Other treatment party name
Deaccession: Exit recipient
Exhibition: Organizer
Exhibition: Support name
Exhibition: Venue name
Group: Group owner
Intake: Condition check assessor
Intake: Current location
Intake: Current owner
Intake: Depositor name
Intake: Normal location
Loan In: Lender name
Loan Out: Borrower name (#<CspaceConfigUntangler::Message:0x000000013c221fe0>)
Location/Movement/Inventory: Current location (#<CspaceConfigUntangler::Message:0x000000013cc232f0>)
Media Handling: Contributor
Media Handling: Creator
Media Handling: Rights holder
Object Exit (Legacy): Current owner
Object Exit (Legacy): Depositor
Object Exit (Legacy): Disposal proposed recipient
Object Exit (Legacy): Disposal recipient
Object Exit: Exit agent name
Object Exit: Owner after exit
Object: Artwork creator name
Object: Collection
Object: Computed current location
Object: Owner
Object: Textual inscription inscriber (#<CspaceConfigUntangler::Message:0x0000000137c4cf88>)
Person: Person's organization
Place: Georeferenced by
Place: Owner
Valuation Control: Insurer
Valuation Control: Source
Work: Creator name"
publicart_7-1-0,person,person/local,y,57,"Acquisitions: Acquisition source
Acquisitions: Approval individual (#<CspaceConfigUntangler::Message:0x00000001437ac760>)
Acquisitions: Authorizer (#<CspaceConfigUntangler::Message:0x000000014368faa8>)
Acquisitions: Commissioning body
Acquisitions: Funding source
Acquisitions: Owner
Citation: Agent name
Condition Check: Checker/assessor
Conservation: Analysis researcher
Conservation: Approved by
Conservation: Conservator
Conservation: Examination staff
Conservation: Other treatment party name
Deaccession: Deaccession approval individual (#<CspaceConfigUntangler::Message:0x000000013d4056a8>)
Deaccession: Exit recipient
Deaccession: Parties involved person
Exhibition: Organizer
Exhibition: Support name
Group: Checklist item assigned to
Group: Group owner
Intake: Approval individual (#<CspaceConfigUntangler::Message:0x000000013d0e8a38>)
Intake: Condition check assessor
Intake: Current owner
Intake: Depositor name
Loan In: Lender contact
Loan In: Lender name
Loan In: Loan status individual
Loan Out: Borrower authorizer (#<CspaceConfigUntangler::Message:0x000000013c221fe0>)
Loan Out: Borrower contact (#<CspaceConfigUntangler::Message:0x000000013c221fe0>)
Loan Out: Borrower name (#<CspaceConfigUntangler::Message:0x000000013c221fe0>)
Loan Out: Lender authorizer (#<CspaceConfigUntangler::Message:0x000000013c221ef0>)
Loan Out: Lender contact (#<CspaceConfigUntangler::Message:0x000000013c221ef0>)
Loan Out: Loan status individual
Location/Movement/Inventory: Movement contact
Media Handling: Contributor
Media Handling: Creator
Media Handling: Rights holder
Object Exit (Legacy): Current owner
Object Exit (Legacy): Deaccession approval individual
Object Exit (Legacy): Deaccession authorizer
Object Exit (Legacy): Depositor
Object Exit (Legacy): Disposal proposed recipient
Object Exit (Legacy): Disposal recipient
Object Exit: Approval status individual
Object Exit: Exit agent name
Object Exit: Owner after exit
Object: Annotation author
Object: Artwork creator name
Object: Object count counted by
Object: Owner
Object: Textual inscription inscriber (#<CspaceConfigUntangler::Message:0x0000000137c4cf88>)
Person: Other information author
Place: Georeferenced by
Place: Owner
Valuation Control: Insurer
Valuation Control: Source
Work: Creator name"
